"","dt-time","Activity","Immediate.Spread","Focal","Subgroup"
"1673",2015-10-10 08:00:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1674",2015-10-10 08:15:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1675",2015-10-10 08:30:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1676",2015-10-10 08:45:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1677",2015-10-10 09:00:00,"RESTING/MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1678",2015-10-10 09:15:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1679",2015-10-10 09:30:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1680",2015-10-10 09:45:00,"RESTING/MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1681",2015-10-10 10:00:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1682",2015-10-10 10:15:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1683",2015-10-10 10:30:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1684",2015-10-10 10:45:00,"NR/","NR/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1685",2015-10-10 11:00:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1686",2015-10-10 11:15:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1687",2015-10-10 11:30:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1688",2015-10-10 11:45:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1689",2015-10-10 12:00:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1690",2015-10-10 12:15:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1691",2015-10-10 12:30:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1692",2015-10-10 12:45:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1693",2015-10-10 13:00:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1694",2015-10-10 13:15:00,"RESTING/MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1695",2015-10-10 13:30:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1696",2015-10-10 13:45:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1697",2015-10-10 14:00:00,"MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1698",2015-10-10 14:15:00,"MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1699",2015-10-10 14:30:00,"MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1700",2015-10-10 14:45:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1701",2015-10-10 15:00:00,"MOVING/","<150/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1702",2015-10-10 15:15:00,"MOVING/","<150/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1703",2015-10-10 15:30:00,"RESTING/FEEDING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1704",2015-10-10 15:45:00,"NR/","NR/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1705",2015-10-10 16:00:00,"MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1706",2015-10-10 16:15:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1707",2015-10-10 16:30:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1708",2015-10-10 16:45:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1709",2015-10-10 17:00:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1710",2015-10-10 17:15:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1711",2015-10-10 17:30:00,"MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1712",2015-10-10 17:45:00,"MOVING/RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1713",2015-10-10 18:00:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1714",2015-10-11 06:15:00,"MOVING/","<250/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/GAE/"
"1715",2015-10-11 06:30:00,"MOVING/","<250/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/GAE/"
"1716",2015-10-11 06:45:00,"MOVING/","<250/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/GAE/"
"1717",2015-10-11 07:00:00,"MOVING/","<250/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/GAE/"
"1718",2015-10-11 07:15:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1719",2015-10-11 07:30:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1720",2015-10-11 07:45:00,"FEEDING/MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1721",2015-10-11 08:00:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1722",2015-10-11 08:15:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1723",2015-10-11 08:30:00,"MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1724",2015-10-11 08:45:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1725",2015-10-11 09:00:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1726",2015-10-11 09:15:00,"MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1727",2015-10-11 09:30:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1728",2015-10-11 09:45:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1729",2015-10-11 10:00:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1730",2015-10-11 10:15:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1731",2015-10-11 10:30:00,"MOVING/FEEDING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1732",2015-10-11 10:45:00,"MOVING/RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1733",2015-10-11 11:00:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1734",2015-10-11 11:15:00,"MOVING/FEEDING/","<150/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1735",2015-10-11 11:30:00,"RESTING/MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1736",2015-10-11 11:45:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1737",2015-10-11 12:00:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1738",2015-10-11 12:15:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1739",2015-10-11 12:30:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1740",2015-10-11 12:45:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1741",2015-10-11 13:00:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1742",2015-10-11 13:15:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1743",2015-10-11 13:30:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1744",2015-10-11 13:45:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1745",2015-10-11 14:00:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1746",2015-10-11 14:15:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1747",2015-10-11 14:30:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1748",2015-10-11 14:45:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1749",2015-10-11 15:00:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1750",2015-10-11 15:15:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1751",2015-10-11 15:30:00,"MOVING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1752",2015-10-11 15:45:00,"RESTING/FEEDING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1753",2015-10-11 16:00:00,"MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1754",2015-10-11 16:15:00,"MOVING/","<150/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1755",2015-10-11 16:30:00,"MOVING/","<150/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1756",2015-10-11 16:45:00,"RESTING/FEEDING/","<150/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1757",2015-10-11 17:00:00,"RESTING/","<150/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1758",2015-10-11 17:15:00,"RESTING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1759",2015-10-11 17:30:00,"NR/","NR/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1760",2015-10-11 17:45:00,"RESTING/MOVING/","<100/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1761",2015-10-11 18:00:00,"RESTING/","<75/","DAS","DAH/DAN/DUK/DAR/DAX/DLL/DLF/DAO/DOC/OLV/OLI/DIY/DIT/DSY/"
"1762",2015-10-29 07:00:00,"VOCALIZING/RESTING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1763",2015-10-29 07:15:00,"VOCALIZING/RESTING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1764",2015-10-29 07:30:00,"VOCALIZING/RESTING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1765",2015-10-29 07:45:00,"RESTING/MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1766",2015-10-29 08:00:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1767",2015-10-29 08:15:00,"FEEDING/MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1768",2015-10-29 08:30:00,"FEEDING/MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1769",2015-10-29 08:45:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1770",2015-10-29 09:00:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1771",2015-10-29 09:15:00,"FEEDING/RESTING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1772",2015-10-29 09:30:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1773",2015-10-29 09:45:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1774",2015-10-29 10:00:00,"MOVING/RESTING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1775",2015-10-29 10:15:00,"RESTING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1776",2015-10-29 10:30:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1777",2015-10-29 10:45:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1778",2015-10-29 11:00:00,"RESTING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1779",2015-10-29 11:15:00,"RESTING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1780",2015-10-29 11:30:00,"FEEDING/MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1781",2015-10-29 11:45:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1782",2015-10-29 12:00:00,"RESTING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1783",2015-10-29 12:15:00,"RESTING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1784",2015-10-29 12:30:00,"RESTING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1785",2015-10-29 12:45:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1786",2015-10-29 13:00:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1787",2015-10-29 13:15:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1788",2015-10-29 13:30:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1789",2015-10-29 13:45:00,"NR/","NR/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1790",2015-10-29 14:00:00,"FEEDING/MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1791",2015-10-29 14:15:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1792",2015-10-29 14:30:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1793",2015-10-29 14:45:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1794",2015-10-29 15:00:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1795",2015-10-29 15:15:00,"MOVING/RESTING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1796",2015-10-29 15:30:00,"RESTING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1797",2015-10-29 15:45:00,"MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1798",2015-10-29 16:00:00,"RESTING/VOCALIZING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1799",2015-10-29 16:15:00,"RESTING/MOVING/","<75/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1800",2015-10-29 16:30:00,"FEEDING/VOCALIZING/","<100/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1801",2015-10-29 16:45:00,"RESTING/","<150/","DAS","DAO/DUK/DOC/JM3/AM/AM/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1802",2015-10-29 17:00:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1803",2015-10-29 17:15:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1804",2015-10-29 17:30:00,"MOVING/","<100/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1805",2015-10-29 17:45:00,"MOVING/RESTING/","<100/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1806",2015-10-29 18:00:00,"RESTING/","<100/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1807",2015-10-30 06:00:00,"MOVING/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1808",2015-10-30 06:15:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1809",2015-10-30 06:30:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1810",2015-10-30 06:45:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1811",2015-10-30 07:00:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1812",2015-10-30 07:15:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1813",2015-10-30 07:30:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1814",2015-10-30 07:45:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1815",2015-10-30 08:00:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1816",2015-10-30 08:15:00,"NR/","NR/","DAS","DAO/DUK/DOC/OLV/OLI/DLL/DLF/DAH/DAN/DIY/DIT/DSY/DAR/DAX/"
"1817",2015-11-09 09:15:00,"MOVING/","<75/","DUK","DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/"
"1818",2015-11-09 09:30:00,"MOVING/","<75/","DUK","DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/"
"1819",2015-11-09 09:45:00,"MOVING/FEEDING/","<75/","DUK","DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/"
"1820",2015-11-09 10:00:00,"MOVING/","<75/","DUK","DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/"
