dt.gps.time,Observer.Sample.ID,GPS,Observer,Avistaje.ID,dt-time,Date,Month,Year,Time,Ranging.Meters,Ranging.Deg,Ranging.Pt.of.Ref,AVG.Error,Activity,Immediate.Spread,Overall.Spread,Immediate.Subgroup.Composition,Additional.Group.Members,Group,Subgroup,Notes,utm_x,utm_y,x_disp,y_disp,Adj_x,Adj_y,Average_x,Average_y,Final_x,Final_y,second_x,second_y
11/08/15 GPS PP13 16:15,OS22550,GPS PP13,RE,AV21772,11/8/2015 16:15,11/8/2015,November,2015,16:15,NA,NA,LL-15-471,,FEEDING/,<75/,,GWN/GWP/GWW/CHL/CRO/CUZ/CAL/CAS/CHA/CHP/COR/CEL/COL/,,C/,Y/,,372164.1488,9929500.593,,,,,,,372164.1488,9929500.593,,
11/08/15 GPS PP13 16:30,OS22550,GPS PP13,RE,AV21772,11/8/2015 16:30,11/8/2015,November,2015,16:30,NA,NA,CAMP Z,,MOVING/,<75/,,GWN/GWP/GWW/CHL/CRO/CUZ/CAL/CAS/CHA/CHP/COR/CEL/COL/,,C/,Y/,,372090.896,9929490.931,,,,,,,372090.896,9929490.931,,
11/08/15 GPS PP13 16:45,OS22550,GPS PP13,RE,AV21772,11/8/2015 16:45,11/8/2015,November,2015,16:45,NA,NA,GPS PP13 16:45,6,MOVING/,<75/,,GWN/GWP/GWW/CHL/CRO/CUZ/CAL/CAS/CHA/CHP/COR/CEL/COL/,,C/,Y/,,372142.1904,9929457.035,,,,,,,372142.1904,9929457.035,,
11/08/15 GPS PP13 17:00,OS22550,GPS PP13,RE,AV21772,11/8/2015 17:00,11/8/2015,November,2015,17:00,NA,NA,CAMP  U,,MOVING/,<75/,,GWN/GWP/GWW/CHL/CRO/CUZ/CAL/CAS/CHA/CHP/COR/CEL/COL/,,C/,Y/,,372094.6305,9929497.526,,,,,,,372094.6305,9929497.526,,
11/08/15 GPS PP13 17:15,OS22550,GPS PP13,RE,AV21772,11/8/2015 17:15,11/8/2015,November,2015,17:15,NA,NA,CAMP C,,MOVING/,<75/,,GWN/GWP/GWW/CHL/CRO/CUZ/CAL/CAS/CHA/CHP/COR/CEL/COL/,,C/,Y/,,372045.1268,9929518.886,,,,,,,372045.1268,9929518.886,,
11/08/15 GPS PP13 17:30,OS22550,GPS PP13,RE,AV21772,11/8/2015 17:30,11/8/2015,November,2015,17:30,NA,NA,CAMP C,,RESTING/,<75/,,GWN/GWP/GWW/CHL/CRO/CUZ/CAL/CAS/CHA/CHP/COR/CEL/COL/,,C/,Y/,,372040.4516,9929547.293,,,,,,,372040.4516,9929547.293,,
11/08/15 GPS PP13 17:45,OS22550,GPS PP13,RE,AV21772,11/8/2015 17:45,11/8/2015,November,2015,17:45,NA,NA,CAMP A,,MOVING/,<75/,,GWN/GWP/GWW/CHL/CRO/CUZ/CAL/CAS/CHA/CHP/COR/CEL/COL/,,C/,Y/,,372037.2876,9929534.457,,,,,,,372037.2876,9929534.457,,
11/08/15 GPS PP13 18:00,OS22550,GPS PP13,RE,AV21772,11/8/2015 18:00,11/8/2015,November,2015,18:00,NA,NA,GPS PP13 18:00,9,MOVING/,<75/,,GWN/GWP/GWW/CHL/CRO/CUZ/CAL/CAS/CHA/CHP/COR/CEL/COL/,,C/,Y/,,372139.8933,9929474.461,,,,,,,372139.8933,9929474.461,,
11/09/15 GPS PP13 9:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 9:15,11/9/2015,November,2015,9:15,NA,NA,LL-08-383,,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372069.3186,9930795.725,,,,,,,372069.3186,9930795.725,,
11/09/15 GPS PP13 9:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 9:30,11/9/2015,November,2015,9:30,NA,NA,GPS PP13 9:30,9,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372058.2978,9930828.127,,,,,,,372058.2978,9930828.127,,
11/09/15 GPS PP13 9:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 9:45,11/9/2015,November,2015,9:45,NA,NA,HARPIA 2100,,MOVING/FEEDING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372094.4898,9930850.462,,,,,,,372094.4898,9930850.462,,
11/09/15 GPS PP13 10:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 10:00,11/9/2015,November,2015,10:00,NA,NA,GPS PP13 10:00,7,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372136.5256,9930874.93,,,,,,,372136.5256,9930874.93,,
11/09/15 GPS PP13 10:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 10:15,11/9/2015,November,2015,10:15,NA,NA,GPS PP13 10:15,9,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372156.0416,9930904.93,,,,,,,372156.0416,9930904.93,,
11/09/15 GPS PP13 10:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 10:30,11/9/2015,November,2015,10:30,NA,NA,GPS PP13 10:30,8,RESTING/FEEDING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372177.883,9930908.289,,,,,,,372177.883,9930908.289,,
11/09/15 GPS PP13 10:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 10:45,11/9/2015,November,2015,10:45,NA,NA,GPS PP13 10:45,6,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372231.4594,9930882.926,,,,,,,372231.4594,9930882.926,,
11/09/15 GPS PP13 11:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 11:00,11/9/2015,November,2015,11:00,NA,NA,GPS PP13 11:00,10,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372240.1066,9930890.506,,,,,,,372240.1066,9930890.506,,
11/09/15 GPS PP13 11:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 11:15,11/9/2015,November,2015,11:15,NA,NA,GPS PP13 11:15,12,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372243.7823,9930860.77,,,,,,,372243.7823,9930860.77,,
11/09/15 GPS PP13 11:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 11:30,11/9/2015,November,2015,11:30,NA,NA,GPS PP13 11:30,9,MOVING/RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372240.282,9930842.208,,,,,,,372240.282,9930842.208,,
11/09/15 GPS PP13 11:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 11:45,11/9/2015,November,2015,11:45,NA,NA,GPS PP13 11:45,11,RESTING/FEEDING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372230.4073,9930809.964,,,,,,,372230.4073,9930809.964,,
11/09/15 GPS PP13 12:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 12:00,11/9/2015,November,2015,12:00,NA,NA,GPS PP13 12:00,13,RESTING/FEEDING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372239.162,9930823.601,,,,,,,372239.162,9930823.601,,
11/09/15 GPS PP13 12:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 12:15,11/9/2015,November,2015,12:15,NA,NA,GPS PP13 12:15,12,RESTING/FEEDING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372219.1962,9930788.84,,,,,,,372219.1962,9930788.84,,
11/09/15 GPS PP13 12:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 12:30,11/9/2015,November,2015,12:30,NA,NA,GPS PP13 12:30,9,MOVING/RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372292.9787,9930794.008,,,,,,,372292.9787,9930794.008,,
11/09/15 GPS PP13 12:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 12:45,11/9/2015,November,2015,12:45,NA,NA,GPS PP13 12:45,8,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372278.9206,9930817.082,,,,,,,372278.9206,9930817.082,,
11/09/15 GPS PP13 13:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 13:00,11/9/2015,November,2015,13:00,NA,NA,GPS PP13 13:00,8,MOVING/,<100/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372321.4723,9930813.865,,,,,,,372321.4723,9930813.865,,
11/09/15 GPS PP13 13:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 13:15,11/9/2015,November,2015,13:15,NA,NA,GPS PP13 13:15,11,RESTING/,<100/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372369.8533,9930814.782,,,,,,,372369.8533,9930814.782,,
11/09/15 GPS PP13 13:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 13:30,11/9/2015,November,2015,13:30,NA,NA,GPS PP13 13:30,11,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372374.1762,9930832.627,,,,,,,372374.1762,9930832.627,,
11/09/15 GPS PP13 13:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 13:45,11/9/2015,November,2015,13:45,NA,NA,GPS PP13 13:45,10,RESTING/MOVING/,<100/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372374.3094,9930834.874,,,,,,,372374.3094,9930834.874,,
11/09/15 GPS PP13 14:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 14:00,11/9/2015,November,2015,14:00,NA,NA,GPS PP13 14:00,10,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372396.6268,9930872.922,,,,,,,372396.6268,9930872.922,,
11/09/15 GPS PP13 14:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 14:15,11/9/2015,November,2015,14:15,NA,NA,GPS PP13 14:15,11,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372391.643,9930877.12,,,,,,,372391.643,9930877.12,,
11/09/15 GPS PP13 14:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 14:30,11/9/2015,November,2015,14:30,NA,NA,GPS PP13 14:30,11,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372385.1461,9930869.096,,,,,,,372385.1461,9930869.096,,
11/09/15 GPS PP13 14:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 14:45,11/9/2015,November,2015,14:45,NA,NA,GPS PP13 14:45,11,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372388.3298,9930870.267,,,,,,,372388.3298,9930870.267,,
11/09/15 GPS PP13 15:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 15:00,11/9/2015,November,2015,15:00,NA,NA,GPS PP13 15:00,17,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372373.2502,9930872.454,,,,,,,372373.2502,9930872.454,,
11/09/15 GPS PP13 15:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 15:15,11/9/2015,November,2015,15:15,NA,NA,GPS PP13 15:15,12,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372411.3636,9930824.397,,,,,,,372411.3636,9930824.397,,
11/09/15 GPS PP13 15:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 15:30,11/9/2015,November,2015,15:30,NA,NA,GPS PP13 15:30,8,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372422.9085,9930812.085,,,,,,,372422.9085,9930812.085,,
11/09/15 GPS PP13 15:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 15:45,11/9/2015,November,2015,15:45,NA,NA,GPS PP13 15:45,13,MOVING/,<100/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372452.3604,9930743.901,,,,,,,372452.3604,9930743.901,,
11/09/15 GPS PP13 16:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 16:00,11/9/2015,November,2015,16:00,NA,NA,GPS PP13 16:00,10,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372459.8857,9930663.623,,,,,,,372459.8857,9930663.623,,
11/09/15 GPS PP13 16:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 16:15,11/9/2015,November,2015,16:15,NA,NA,GPS PP13 16:15,17,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372564.9375,9930607.787,,,,,,,372564.9375,9930607.787,,
11/09/15 GPS PP13 16:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 16:30,11/9/2015,November,2015,16:30,NA,NA,GPS PP13 16:30,10,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372568.0905,9930600.523,,,,,,,372568.0905,9930600.523,,
11/09/15 GPS PP13 16:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 16:45,11/9/2015,November,2015,16:45,NA,NA,GPS PP13 16:45,12,RESTING/FEEDING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372580.3956,9930609.542,,,,,,,372580.3956,9930609.542,,
11/09/15 GPS PP13 17:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 17:00,11/9/2015,November,2015,17:00,NA,NA,GPS PP13 17:00,9,MOVING/,<100/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372581.9658,9930673.786,,,,,,,372581.9658,9930673.786,,
11/09/15 GPS PP13 17:15,OS22551,GPS PP13,RE,AV21773,11/9/2015 17:15,11/9/2015,November,2015,17:15,NA,NA,GPS PP13 17:15,8,MOVING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372617.3558,9930687.76,,,,,,,372617.3558,9930687.76,,
11/09/15 GPS PP13 17:30,OS22551,GPS PP13,RE,AV21773,11/9/2015 17:30,11/9/2015,November,2015,17:30,NA,NA,GPS PP13 17:30,13,MOVING/RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372740.6721,9930696.452,,,,,,,372740.6721,9930696.452,,
11/09/15 GPS PP13 17:45,OS22551,GPS PP13,RE,AV21773,11/9/2015 17:45,11/9/2015,November,2015,17:45,NA,NA,GPS PP13 17:45,11,MOVING/RESTING/,<100/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372754.1701,9930732.426,,,,,,,372754.1701,9930732.426,,
11/09/15 GPS PP13 18:00,OS22551,GPS PP13,RE,AV21773,11/9/2015 18:00,11/9/2015,November,2015,18:00,NA,NA,GPS PP13 18:00,8,RESTING/,<75/,,DUK/DAS/DSY/DOC/DLL/DLF/DAH/DAN/DIY/DIT/OLV/OLI/DAO/DAR/DAX/,,D/,N/,,372718.7656,9930763.332,,,,,,,372718.7656,9930763.332,,
11/10/15 GPS PP13 7:30,OS22552,GPS PP13,RE,AV21774,11/10/2015 7:30,11/10/2015,November,2015,7:30,NA,NA,GPS PP13 7:30,NR/,RESTING/MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372852.8458,9930691.26,,,,,,,372852.8458,9930691.26,,
11/10/15 GPS PP13 7:45,OS22552,GPS PP13,RE,AV21774,11/10/2015 7:45,11/10/2015,November,2015,7:45,NA,NA,GPS PP13 7:45,9,MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372782.2924,9930636.769,,,,,,,372782.2924,9930636.769,,
11/10/15 GPS PP13 8:00,OS22552,GPS PP13,RE,AV21774,11/10/2015 8:00,11/10/2015,November,2015,8:00,NA,NA,GPS PP13 8:00,10,FEEDING/MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372789.1851,9930583.935,,,,,,,372789.1851,9930583.935,,
11/10/15 GPS PP13 8:15,OS22552,GPS PP13,RE,AV21774,11/10/2015 8:15,11/10/2015,November,2015,8:15,NA,NA,GPS PP13 8:15,11,FEEDING/RESTING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372794.8461,9930597.033,,,,,,,372794.8461,9930597.033,,
11/10/15 GPS PP13 8:30,OS22552,GPS PP13,RE,AV21774,11/10/2015 8:30,11/10/2015,November,2015,8:30,NA,NA,GPS PP13 8:30,8,MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372758.4696,9930593.857,,,,,,,372758.4696,9930593.857,,
11/10/15 GPS PP13 8:45,OS22552,GPS PP13,RE,AV21774,11/10/2015 8:45,11/10/2015,November,2015,8:45,NA,NA,GPS PP13 8:45,10,MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372701.6804,9930545.432,,,,,,,372701.6804,9930545.432,,
11/10/15 GPS PP13 9:00,OS22552,GPS PP13,RE,AV21774,11/10/2015 9:00,11/10/2015,November,2015,9:00,NA,NA,GPS PP13 9:00,9,MOVING/,<100/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372639.7445,9930548.776,,,,,,,372639.7445,9930548.776,,
11/10/15 GPS PP13 9:15,OS22552,GPS PP13,RE,AV21774,11/10/2015 9:15,11/10/2015,November,2015,9:15,NA,NA,GPS PP13 9:15,9,RESTING/MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372626.8149,9930466.578,,,,,,,372626.8149,9930466.578,,
11/10/15 GPS PP13 9:30,OS22552,GPS PP13,RE,AV21774,11/10/2015 9:30,11/10/2015,November,2015,9:30,NA,NA,GPS PP13 9:30,NR/,NR/,NR/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372608.5738,9930450.83,,,,,,,372608.5738,9930450.83,,
11/10/15 GPS PP13 9:45,OS22552,GPS PP13,RE,AV21774,11/10/2015 9:45,11/10/2015,November,2015,9:45,NA,NA,GPS PP13 9:45,NR/,NR/,NR/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372671.6276,9930368.846,,,,,,,372671.6276,9930368.846,,
11/10/15 GPS PP13 10:00,OS22552,GPS PP13,RE,AV21774,11/10/2015 10:00,11/10/2015,November,2015,10:00,NA,NA,GPS PP13 10:00,9,MOVING/,<100/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372655.3103,9930314.91,,,,,,,372655.3103,9930314.91,,
11/10/15 GPS PP13 10:15,OS22552,GPS PP13,RE,AV21774,11/10/2015 10:15,11/10/2015,November,2015,10:15,NA,NA,GPS PP13 10:15,11,RESTING/,<100/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372659.6665,9930301.501,,,,,,,372659.6665,9930301.501,,
11/10/15 GPS PP13 10:30,OS22552,GPS PP13,RE,AV21774,11/10/2015 10:30,11/10/2015,November,2015,10:30,NA,NA,GPS PP13 10:30,12,MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372628.2391,9930296.461,,,,,,,372628.2391,9930296.461,,
11/10/15 GPS PP13 10:45,OS22552,GPS PP13,RE,AV21774,11/10/2015 10:45,11/10/2015,November,2015,10:45,NA,NA,GPS PP13 10:45,8,MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372570.4129,9930247.988,,,,,,,372570.4129,9930247.988,,
11/10/15 GPS PP13 11:00,OS22552,GPS PP13,RE,AV21774,11/10/2015 11:00,11/10/2015,November,2015,11:00,NA,NA,GPS PP13 11:00,9,MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372519.0261,9930186.573,,,,,,,372519.0261,9930186.573,,
11/10/15 GPS PP13 11:15,OS22552,GPS PP13,RE,AV21774,11/10/2015 11:15,11/10/2015,November,2015,11:15,NA,NA,GPS PP13 11:15,6,RESTING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372478.9872,9930146.088,,,,,,,372478.9872,9930146.088,,
11/10/15 GPS PP13 11:30,OS22552,GPS PP13,RE,AV21774,11/10/2015 11:30,11/10/2015,November,2015,11:30,NA,NA,GPS PP13 11:30,6,FEEDING/MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/G/,N/,IGE- DID NOT RANGE TOGETHER,372438.9597,9930096.063,,,,,,,372438.9597,9930096.063,,
11/10/15 GPS PP13 11:45,OS22552,GPS PP13,RE,AV21774,11/10/2015 11:45,11/10/2015,November,2015,11:45,NA,NA,GPS PP13 11:45,7,MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,SQUIRREL MONKEY WITH FRESH WOUND ON LEFT SIDE OF NOSE IS FIRST SEEN; CONTINUED TO BE SEEN FOR REST OF FOLLOW; DIMETRI IS ALSO PRESENT,372409.9567,9930074.225,,,,,,,372409.9567,9930074.225,,
11/10/15 GPS PP13 12:00,OS22552,GPS PP13,RE,AV21774,11/10/2015 12:00,11/10/2015,November,2015,12:00,NA,NA,GPS PP13 12:00,5,RESTING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372377.6118,9930070.064,,,,,,,372377.6118,9930070.064,,
11/10/15 GPS PP13 12:15,OS22552,GPS PP13,RE,AV21774,11/10/2015 12:15,11/10/2015,November,2015,12:15,NA,NA,GPS PP13 12:15,6,RESTING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372375.5581,9930076.938,,,,,,,372375.5581,9930076.938,,
11/10/15 GPS PP13 12:30,OS22552,GPS PP13,RE,AV21774,11/10/2015 12:30,11/10/2015,November,2015,12:30,NA,NA,GPS PP13 12:30,8,RESTING/MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372365.1366,9930091.83,,,,,,,372365.1366,9930091.83,,
11/10/15 GPS PP13 12:45,OS22552,GPS PP13,RE,AV21774,11/10/2015 12:45,11/10/2015,November,2015,12:45,NA,NA,GPS PP13 12:45,6,RESTING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372377.3391,9930108.202,,,,,,,372377.3391,9930108.202,,
11/10/15 GPS PP13 13:00,OS22552,GPS PP13,RE,AV21774,11/10/2015 13:00,11/10/2015,November,2015,13:00,NA,NA,GPS PP13 13:00,6,RESTING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372370.6892,9930102.932,,,,,,,372370.6892,9930102.932,,
11/10/15 GPS PP13 13:15,OS22552,GPS PP13,RE,AV21774,11/10/2015 13:15,11/10/2015,November,2015,13:15,NA,NA,GPS PP13 13:15,6,RESTING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372364.3662,9930109.93,,,,,,,372364.3662,9930109.93,,
11/10/15 GPS PP13 13:30,OS22552,GPS PP13,RE,AV21774,11/10/2015 13:30,11/10/2015,November,2015,13:30,NA,NA,GPS PP13 13:30,8,RESTING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372370.3867,9930114.12,,,,,,,372370.3867,9930114.12,,
11/10/15 GPS PP13 13:45,OS22552,GPS PP13,RE,AV21774,11/10/2015 13:45,11/10/2015,November,2015,13:45,NA,NA,GPS PP13 13:45,9,RESTING/MOVING/,<75/,,DAS/DLL/DLF/DIY/DIT/OLV/OLI/DSY/DAH/DAN/DOC/DAO/DAR/DAX/DUK/,,D/,N/,,372365.5701,9930114.372,,,,,,,372365.5701,9930114.372,,
